COD_TOURNEY_ID,DES_TOURNEY_NAME,DES_TOURNEY_LEVEL,NUM_TOURNEY_DRAW_SIZE,DES_TOURNEY_SURFACE,FLAG_TOURNEY_IS_INDOOR,REF_YEAR,DATE_INGESTION
1971-6818,St. Petersburg,A,64.0,Clay,False,1971,2026-08-22
1971-6832,Midland,A,8.0,Hard,False,1971,2026-08-22
1971-6834,Senigallia,A,64.0,Clay,False,1971,2026-08-22
1971-707,South Orange,A,64.0,Hard,False,1971,2026-08-22
1971-713,Hobart,A,32.0,Hard,False,1971,2026-08-22
1971-717,Indianapolis,A,64.0,Clay,False,1971,2026-08-22
1971-724,Hilton Head,A,4.0,Clay,False,1971,2026-08-22
1971-7310,Beckenham,A,64.0,Grass,False,1971,2026-08-22
1971-802,Richmond,A,16.0,Hard,False,1971,2026-08-22
1971-818,Chicago WCT,A,32.0,Carpet,True,1971,2026-08-22
1971-9205,Boston,A,6.0,Carpet,True,1971,2026-08-22
1971-9211,Washington 1,A,16.0,Carpet,True,1971,2026-08-22
1971-9237,Pensacola,A,32.0,Hard,False,1971,2026-08-22
1971-9238,Kansas City,A,8.0,Hard,False,1971,2026-08-22
1971-9240,Berlin,A,32.0,Clay,False,1971,2026-08-22
1971-9289,Champions Classic,A,9.0,Carpet,True,1971,2026-08-22
1971-9341,Brisbane,A,64.0,Grass,False,1971,2026-08-22
1972-2013,Adelaide-2,A,64.0,Grass,False,1972,2026-08-22
1972-2016,London,A,32.0,Carpet,True,1972,2026-08-22
1972-2022,Roanoke,A,16.0,Carpet,True,1972,2026-08-22
1972-2026,Madrid,A,32.0,Clay,False,1972,2026-08-22
1972-2029,Dublin,A,32.0,Grass,False,1972,2026-08-22
1972-2030,Merion,A,64.0,Hard,False,1972,2026-08-22
1972-2036,Omaha,A,16.0,Hard,False,1972,2026-08-22
1972-2043,Seattle,A,32.0,,False,1972,2026-08-22
1972-2044,Quebec WCT,A,32.0,,False,1972,2026-08-22
1972-2047,Jacksonville,A,16.0,Hard,False,1973,2026-08-22
1972-2048,Vancouver WCT,A,32.0,,False,1972,2026-08-22
1972-2049,Eastbourne,A,32.0,Grass,False,1972,2026-08-22
1972-2051,Tanglewood,A,32.0,,False,1972,2026-08-22
1972-2052,Montreal WCT,A,32.0,,False,1972,2026-08-22
1972-2053,Alamo WCT,A,32.0,,False,1972,2026-08-22
1972-2054,Essen WCT,A,32.0,Carpet,True,1972,2026-08-22
1972-2056,Rome WCT,A,16.0,Carpet,True,1972,2026-08-22
1972-2057,Los Angeles,A,32.0,,False,1972,2026-08-22
1972-2058,New York,A,64.0,,False,1972,2026-08-22
1972-2061,Des Moines,A,16.0,,False,1972,2026-08-22
1972-2062,Kansas City,A,16.0,,False,1972,2026-08-22
1972-2064,London Indoor,A,16.0,Hard,True,1972,2026-08-22
1972-2066,Macon,A,32.0,Carpet,True,1972,2026-08-22
1972-254,Johannesburg-2,A,16.0,Hard,False,1972,2026-08-22
1972-301,Auckland,A,32.0,Grass,False,1971,2026-08-22
1972-302,Toronto WCT,A,32.0,Carpet,True,1972,2026-08-22
1972-303,Buenos Aires,A,32.0,Clay,False,1972,2026-08-22
1972-311,Queen's Club,A,64.0,Grass,False,1972,2026-08-22
1972-313,Bristol,A,32.0,Grass,False,1972,2026-08-22
1972-314,Gstaad,A,32.0,Clay,False,1972,2026-08-22
1972-316,Bastad,A,32.0,Clay,False,1972,2026-08-22
1972-317,Hilversum,A,64.0,Hard,False,1972,2026-08-22
1972-319,Kitzbuhel,A,32.0,Clay,False,1972,2026-08-22
1972-320,Cleveland WCT,A,32.0,Hard,False,1972,2026-08-22
1972-326,Brisbane,A,64.0,Hard,False,1972,2026-08-22
1972-338,Sydney,A,32.0,Grass,False,1972,2026-08-22
1972-343,Columbus,A,32.0,Hard,False,1972,2026-08-22
1972-344,Caracas,A,32.0,Hard,False,1972,2026-08-22
1972-347,Bournemouth,A,32.0,Clay,False,1972,2026-08-22
1972-355,Salisbury,A,64.0,Hard,False,1972,2026-08-22
1972-389,Denver WCT,A,32.0,Carpet,True,1972,2026-08-22
1972-401,Philadelphia WCT,A,32.0,Carpet,True,1972,2026-08-22
1972-405,Houston WCT,A,32.0,Clay,False,1972,2026-08-22
1972-406,Brussels,A,32.0,Clay,False,1972,2026-08-22
1972-407,Rotterdam WCT,A,32.0,Carpet,True,1972,2026-08-22
1972-410,Monte Carlo,A,32.0,Clay,False,1972,2026-08-22
1972-413,Las Vegas WCT,A,32.0,Hard,False,1972,2026-08-22
1972-414,Hamburg,A,32.0,Clay,False,1972,2026-08-22
1972-416,Rome,M,64.0,Clay,False,1972,2026-08-22
1972-417,Boston WCT,A,32.0,Hard,False,1972,2026-08-22
1972-418,Washington WCT,A,32.0,Clay,False,1972,2026-08-22
1972-419,Indianapolis,A,64.0,Clay,False,1972,2026-08-22
1972-421,Montreal / Toronto,M,128.0,Clay,False,1972,2026-08-22
1972-422,Cincinnati,M,64.0,Clay,False,1972,2026-08-22
1972-423,Los Angeles WCT,A,64.0,Hard,False,1972,2026-08-22
1972-424,Albany,A,64.0,Carpet,True,1972,2026-08-22
1972-425,Barcelona,A,32.0,Clay,False,1972,2026-08-22
1972-426,Johannesburg,A,32.0,Hard,False,1972,2026-08-22
1972-429,Stockholm,A,64.0,Hard,False,1972,2026-08-22
1972-436,Charlotte WCT,A,32.0,Clay,False,1972,2026-08-22
1972-508,Gothenberg WCT,A,32.0,Carpet,True,1972,2026-08-22
1972-520,Roland Garros,G,64.0,Clay,False,1972,2026-08-22
1972-540,Wimbledon,G,128.0,Grass,False,1972,2026-08-22
1972-560,US Open,G,128.0,Grass,False,1972,2026-08-22
1972-580,Australian Open,G,64.0,Grass,False,1971,2026-08-22
1972-583,Manchester,A,128.0,Grass,False,1972,2026-08-22
1972-605,Masters,M,8.0,Carpet,True,1972,2026-08-22
1972-610,Dallas WCT,A,8.0,Carpet,True,1972,2026-08-22
1972-6120,Nice,A,64.0,Clay,False,1972,2026-08-22
1972-652,St. Louis WCT,A,32.0,Carpet,True,1972,2026-08-22
1972-653,Fort Worth WCT,A,32.0,Hard,False,1972,2026-08-22
1972-654,Sacramento,A,32.0,,False,1972,2026-08-22
1972-657,Hampton,A,32.0,Hard,False,1972,2026-08-22
1972-663,Louisville WCT,A,32.0,Clay,False,1972,2026-08-22
1972-681,Miami WCT,A,32.0,Hard,False,1972,2026-08-22
1972-6817,San Juan,A,7.0,Hard,False,1972,2026-08-22
1972-6832,Midland,A,8.0,Hard,False,1972,2026-08-22
1972-706,Bretton Woods,A,32.0,Hard,False,1972,2026-08-22
1972-707,South Orange,A,32.0,Hard,False,1972,2026-08-22
1972-710,Washington,A,32.0,Carpet,True,1972,2026-08-22
1972-713,Hobart,A,16.0,Grass,False,1972,2026-08-22
1972-724,Hilton Head,A,16.0,Clay,False,1972,2026-08-22
1972-7302,Paris Indoor,A,32.0,Hard,True,1972,2026-08-22
1972-7308,Adelaide,A,64.0,Grass,False,1972,2026-08-22
1972-7310,Beckenham,A,64.0,Grass,False,1972,2026-08-22
1972-802,Richmond WCT,A,32.0,Carpet,True,1972,2026-08-22
1972-816,Baltimore,A,16.0,Hard,False,1972,2026-08-22
1972-818,Chicago WCT,A,32.0,Carpet,True,1972,2026-08-22
1972-9037,Tokyo,A,8.0,Hard,False,1972,2026-08-22
1972-9205,Hartford,A,6.0,Carpet,True,1972,2026-08-22
1972-9206,New York,A,32.0,Carpet,True,1972,2026-08-22
1972-9215,Cleveland,A,32.0,Carpet,True,1972,2026-08-22
1972-9216,Hong Kong,A,32.0,Hard,False,1972,2026-08-22
1972-9238,Kansas City,A,8.0,Hard,False,1972,2026-08-22
1973-2011,Tehran,A,64.0,Clay,False,1973,2026-08-22
1973-2016,London,A,32.0,Carpet,True,1973,2026-08-22
1973-2022,Roanoke,A,16.0,Hard,False,1973,2026-08-22
1973-2026,Madrid,A,64.0,Clay,False,1973,2026-08-22
1973-2029,Dublin,A,32.0,Hard,False,1973,2026-08-22
1973-2030,Merion,A,64.0,Grass,False,1973,2026-08-22
1973-2032,Christchurch,A,32.0,,False,1973,2026-08-22
1973-2036,Omaha,A,32.0,Hard,False,1973,2026-08-22
1973-2037,Paramus,A,16.0,Hard,False,1973,2026-08-22
1973-2038,Calgary,A,32.0,,False,1973,2026-08-22
1973-2039,Salt Lake City,A,24.0,Hard,False,1973,2026-08-22
1973-2040,Washington 2,A,32.0,Carpet,True,1973,2026-08-22
1973-2042,Aptos,A,32.0,Hard,False,1973,2026-08-22
1973-2043,Seattle,A,32.0,,False,1973,2026-08-22
1973-2044,Quebec,A,32.0,,False,1973,2026-08-22
1973-2045,New Delhi,A,32.0,,False,1973,2026-08-22
1973-2046,Djkarta,A,32.0,,False,1973,2026-08-22
1973-2048,Vancouver WCT,A,32.0,,False,1973,2026-08-22
1973-2049,Eastbourne,A,32.0,Grass,False,1973,2026-08-22
1973-2050,Newport,A,64.0,Grass,False,1973,2026-08-22
1973-2051,Tanglewood,A,32.0,,False,1973,2026-08-22
1973-2061,Des Moines,A,32.0,Hard,False,1973,2026-08-22
1973-254,Johannesburg WCT,A,32.0,Hard,False,1973,2026-08-22
1973-262,London WCT,A,32.0,Hard,False,1973,2026-08-22
1973-277,Berlin,A,32.0,Hard,False,1973,2026-08-22
1973-278,Barcelona,A,64.0,Clay,False,1973,2026-08-22
1973-301,Auckland,A,32.0,Grass,False,1973,2026-08-22
1973-302,Toronto WCT,A,32.0,Carpet,True,1973,2026-08-22
1973-303,Buenos Aires,A,32.0,Clay,False,1973,2026-08-22
1973-305,Nice,A,32.0,Clay,False,1973,2026-08-22
1973-308,Munich,A,64.0,Clay,False,1973,2026-08-22
1973-309,Madrid,A,64.0,Clay,False,1973,2026-08-22
1973-310,Florence,A,64.0,Clay,False,1973,2026-08-22
1973-311,Queen's Club,A,64.0,Grass,False,1973,2026-08-22
1973-314,Gstaad,A,32.0,Clay,False,1973,2026-08-22
1973-316,Bastad,A,32.0,Clay,False,1973,2026-08-22
1973-317,Hilversum,A,32.0,Clay,False,1973,2026-08-22
1973-319,Kitzbuhel,A,32.0,Clay,False,1973,2026-08-22
1973-320,Cleveland WCT,A,32.0,Carpet,True,1973,2026-08-22
1973-329,Tokyo,A,64.0,Clay,False,1973,2026-08-22
1973-332,Cologne WCT,A,32.0,Carpet,True,1973,2026-08-22
1973-336,Hong Kong,A,32.0,Hard,False,1973,2026-08-22
1973-338,Sydney,A,48.0,Grass,False,1973,2026-08-22
1973-343,Columbus,A,32.0,Hard,False,1973,2026-08-22
1973-344,Caracas,A,10.0,Hard,False,1973,2026-08-22
1973-347,Bournemouth,A,64.0,Clay,False,1973,2026-08-22
1973-350,Nottingham,A,64.0,Grass,False,1973,2026-08-22
1973-352,Paris Indoor,A,64.0,Hard,True,1973,2026-08-22
1973-355,Salisbury,A,64.0,Hard,False,1973,2026-08-22
1973-362,Manila,A,32.0,Hard,False,1973,2026-08-22
1973-379,Prague,A,32.0,Clay,False,1973,2026-08-22
1973-389,Denver WCT,A,32.0,Carpet,True,1973,2026-08-22
1973-401,Philadelphia WCT,A,32.0,Carpet,True,1973,2026-08-22
1973-405,Houston WCT,A,32.0,Clay,False,1973,2026-08-22
1973-406,Brussels WCT,A,32.0,Carpet,True,1973,2026-08-22
1973-408,Milan WCT,A,32.0,Carpet,True,1973,2026-08-22
1973-410,Monte Carlo,A,48.0,Clay,False,1973,2026-08-22
1973-411,Chicago,A,32.0,Carpet,True,1973,2026-08-22
1973-412,Atlanta WCT,A,32.0,Clay,False,1973,2026-08-22
1973-413,Las Vegas,A,32.0,Hard,False,1973,2026-08-22
1973-414,Hamburg,A,64.0,Clay,False,1973,2026-08-22
1973-416,Rome,M,128.0,Clay,False,1973,2026-08-22
1973-417,Boston,A,32.0,Clay,False,1973,2026-08-22
1973-418,Washington,A,64.0,Clay,False,1973,2026-08-22
1973-419,Indianapolis,A,64.0,Clay,False,1973,2026-08-22
1973-421,Toronto,M,64.0,Clay,False,1973,2026-08-22
1973-422,Cincinnati,M,32.0,Clay,False,1973,2026-08-22
1973-423,Los Angeles,A,64.0,Hard,False,1973,2026-08-22
1973-424,San Francisco,A,32.0,Carpet,True,1973,2026-08-22
1973-425,Barcelona,A,64.0,Clay,False,1973,2026-08-22
1973-426,Johannesburg,A,32.0,Hard,False,1973,2026-08-22
1973-427,Sydney Indoor,A,32.0,Hard,True,1973,2026-08-22
1973-429,Stockholm,A,64.0,Hard,False,1973,2026-08-22
1973-436,Charlotte WCT,A,32.0,Clay,False,1973,2026-08-22
1973-481,Copenhagen WCT,A,32.0,Carpet,True,1973,2026-08-22
1973-498,Osaka,A,32.0,Hard,False,1973,2026-08-22
1973-508,Gothenberg WCT,A,32.0,Carpet,True,1973,2026-08-22
1973-520,Roland Garros,G,128.0,Clay,False,1973,2026-08-22
1973-540,Wimbledon,G,128.0,Grass,False,1973,2026-08-22
1973-560,US Open,G,128.0,Grass,False,1973,2026-08-22
1973-580,Australian Open,G,64.0,Grass,False,1972,2026-08-22
1973-583,Manchester,A,64.0,Grass,False,1973,2026-08-22
1973-605,Masters,M,8.0,Carpet,True,1973,2026-08-22
1973-610,Dallas WCT,A,8.0,Carpet,True,1973,2026-08-22
1973-6120,Nice,A,64.0,Clay,False,1973,2026-08-22
1973-650,Birmingham,A,16.0,Hard,False,1973,2026-08-22
1973-652,St. Louis WCT,A,32.0,Carpet,True,1973,2026-08-22
1973-653,Fort Worth,A,32.0,Hard,False,1973,2026-08-22
1973-656,Jackson,A,16.0,Hard,False,1973,2026-08-22
1973-657,Hampton,A,32.0,Hard,False,1973,2026-08-22
1973-659,Valencia,A,64.0,Clay,False,1973,2026-08-22
1973-663,Louisville,A,64.0,Clay,False,1973,2026-08-22
1973-681,Miami WCT,A,32.0,Hard,False,1973,2026-08-22
1973-6817,San Juan,A,10.0,Hard,False,1973,2026-08-22
1973-6945,Charleston,A,16.0,Carpet,True,1973,2026-08-22
1973-706,Bretton Woods,A,32.0,Clay,False,1973,2026-08-22
1973-707,South Orange,A,32.0,Grass,False,1973,2026-08-22
1973-710,Washington WCT,A,32.0,Carpet,True,1973,2026-08-22
1973-724,Hilton Head,A,16.0,Clay,False,1973,2026-08-22
1973-7308,Adelaide,A,64.0,Grass,False,1973,2026-08-22
1973-7310,Beckenham,A,64.0,Grass,False,1973,2026-08-22
1973-802,Richmond WCT,A,32.0,Carpet,True,1973,2026-08-22
1973-804,Munich WCT,A,32.0,Carpet,True,1973,2026-08-22
1973-813,Lacosta WCT,A,32.0,Hard,False,1973,2026-08-22
1973-816,Baltimore,A,16.0,Hard,False,1973,2026-08-22
1973-818,Chicago WCT,A,32.0,Carpet,True,1973,2026-08-22
1973-9205,Hartford,A,6.0,Carpet,True,1973,2026-08-22
1973-9214,Columbia,A,16.0,Carpet,True,1973,2026-08-22
1973-9238,Kansas City,A,16.0,Hard,False,1973,2026-08-22
1973-9340,World Invitational Classic,A,4.0,Carpet,True,1973,2026-08-22
1974-1537,Tempe,A,32.0,Hard,False,1974,2026-08-22
1974-1603,St. Petersburg WCT,A,32.0,Hard,False,1974,2026-08-22
1974-1729,Bombay,A,32.0,Clay,False,1974,2026-08-22
1974-2011,Tehran,A,64.0,Clay,False,1974,2026-08-22
1974-2016,London,A,32.0,Carpet,True,1974,2026-08-22
1974-2018,Hempstead WCT,A,32.0,Hard,False,1974,2026-08-22
1974-2022,Roanoke,A,16.0,,False,1974,2026-08-22
1974-2029,Dublin,A,32.0,,False,1974,2026-08-22
1974-2030,Merion,A,64.0,Grass,False,1974,2026-08-22
1974-2031,Cedar Grove,A,32.0,,False,1974,2026-08-22
1974-2032,Christchurch,A,32.0,,False,1974,2026-08-22
1974-2033,Oslo,A,32.0,,False,1974,2026-08-22
1974-2034,Palm Desert WCT,A,32.0,Hard,False,1974,2026-08-22
1974-2035,New Orleans WCT,A,32.0,,False,1974,2026-08-22
1974-2036,Omaha,A,32.0,,False,1974,2026-08-22
1974-2037,Paramus,A,16.0,,False,1974,2026-08-22
1974-2038,Calgary,A,32.0,,False,1974,2026-08-22
1974-2039,Salt Lake City,A,32.0,,False,1974,2026-08-22
1974-2040,Washington,A,16.0,,False,1974,2026-08-22
1974-237,Sao Paulo WCT,A,32.0,Carpet,True,1974,2026-08-22
1974-254,Johannesburg,A,32.0,Hard,False,1974,2026-08-22
1974-262,London WCT,A,32.0,Hard,False,1974,2026-08-22
1974-267,Barcelona WCT,A,32.0,Carpet,True,1974,2026-08-22
1974-301,Auckland,A,32.0,Grass,False,1974,2026-08-22
1974-302,Toronto WCT,A,32.0,Carpet,True,1974,2026-08-22
1974-303,Buenos Aires,A,32.0,Clay,False,1974,2026-08-22
1974-308,Munich,A,32.0,Clay,False,1974,2026-08-22
1974-309,Madrid,A,64.0,Clay,False,1974,2026-08-22
1974-310,Florence,A,32.0,Clay,False,1974,2026-08-22
1974-312,Bologna WCT,A,32.0,Carpet,True,1974,2026-08-22
1974-314,Gstaad,A,32.0,Clay,False,1974,2026-08-22
1974-316,Bastad,A,32.0,Clay,False,1974,2026-08-22
1974-317,Hilversum,A,32.0,Clay,False,1974,2026-08-22
1974-319,Kitzbuhel,A,32.0,Clay,False,1974,2026-08-22
1974-324,Maui,A,32.0,Hard,False,1974,2026-08-22
1974-329,Tokyo WCT,A,32.0,,False,1974,2026-08-22
1974-331,Melbourne,A,32.0,Clay,False,1974,2026-08-22
1974-336,Hong Kong,A,32.0,Hard,False,1974,2026-08-22
1974-337,Vienna,A,32.0,Hard,False,1974,2026-08-22
1974-338,Sydney,A,48.0,Grass,False,1973,2026-08-22
1974-343,Columbus,A,32.0,Hard,False,1974,2026-08-22
1974-344,Caracas,A,12.0,Hard,False,1974,2026-08-22
1974-347,Bournemouth,A,64.0,Clay,False,1974,2026-08-22
1974-350,Nottingham,A,64.0,Grass,False,1974,2026-08-22
1974-352,Paris Indoor,A,32.0,Hard,True,1974,2026-08-22
1974-355,Salisbury,A,64.0,Carpet,True,1974,2026-08-22
1974-362,Manila,A,32.0,Hard,False,1974,2026-08-22
1974-389,Denver WCT,A,32.0,Carpet,True,1974,2026-08-22
1974-401,Philadelphia WCT,A,128.0,Carpet,True,1974,2026-08-22
1974-407,Rotterdam,A,32.0,Carpet,True,1974,2026-08-22
1974-409,Orlando WCT,A,32.0,Hard,False,1974,2026-08-22
1974-410,Monte Carlo WCT,A,32.0,Clay,False,1974,2026-08-22
1974-411,Chicago,A,32.0,Carpet,True,1974,2026-08-22
1974-412,Atlanta WCT,A,32.0,Clay,False,1974,2026-08-22
1974-413,Las Vegas,A,32.0,Hard,False,1974,2026-08-22
1974-414,Hamburg,A,64.0,Clay,False,1974,2026-08-22
1974-416,Rome,M,64.0,Clay,False,1974,2026-08-22
1974-417,Boston,A,64.0,Clay,False,1974,2026-08-22
1974-418,Washington,A,64.0,Clay,False,1974,2026-08-22
1974-419,Indianapolis,A,64.0,Clay,False,1974,2026-08-22
1974-421,Toronto,M,64.0,Clay,False,1974,2026-08-22
1974-422,Cincinnati,M,32.0,Clay,False,1974,2026-08-22
1974-423,Los Angeles,A,64.0,Hard,False,1974,2026-08-22
1974-424,San Francisco,A,64.0,Carpet,True,1974,2026-08-22
1974-425,Barcelona,A,64.0,Clay,False,1974,2026-08-22
1974-426,Johannesburg WCT,A,32.0,Hard,False,1974,2026-08-22
1974-427,Sydney Indoor,A,32.0,Hard,True,1974,2026-08-22
1974-428,Tokyo,A,64.0,,False,1974,2026-08-22
1974-429,Stockholm,A,64.0,Hard,False,1974,2026-08-22
1974-436,Charlotte,A,32.0,Clay,False,1974,2026-08-22
1974-494,Jakarta,A,32.0,Hard,False,1974,2026-08-22
1974-520,Roland Garros,G,128.0,Clay,False,1974,2026-08-22
1974-540,Wimbledon,G,128.0,Grass,False,1974,2026-08-22
1974-560,US Open,G,128.0,Grass,False,1974,2026-08-22
1974-580,Australian Open,G,64.0,Grass,False,1973,2026-08-22
1974-583,Manchester,A,16.0,Grass,False,1974,2026-08-22
1974-605,Masters,M,8.0,Grass,False,1974,2026-08-22
1974-610,Dallas WCT,A,8.0,Carpet,True,1974,2026-08-22
1974-650,Birmingham,A,32.0,Carpet,True,1974,2026-08-22
1974-652,St. Louis,A,32.0,Clay,False,1974,2026-08-22
1974-656,Jackson,A,32.0,Carpet,True,1974,2026-08-22
1974-657,Hampton,A,64.0,Carpet,True,1974,2026-08-22
1974-660,Little Rock,A,32.0,Carpet,True,1974,2026-08-22
1974-663,Louisville,A,64.0,Clay,False,1974,2026-08-22
1974-681,Miami WCT,A,32.0,Hard,False,1974,2026-08-22
1974-6836,Lakeway,A,16.0,Hard,False,1974,2026-08-22
1974-706,Bretton Woods,A,32.0,Clay,False,1974,2026-08-22
1974-707,South Orange,A,32.0,Hard,False,1974,2026-08-22
1974-710,Washington WCT,A,32.0,Carpet,True,1974,2026-08-22
1974-716,Dayton,A,16.0,Carpet,True,1974,2026-08-22
1974-720,Surbiton,A,32.0,Grass,False,1974,2026-08-22
1974-729,Tuscon,A,64.0,Hard,False,1974,2026-08-22
1974-7308,Adelaide,A,32.0,Grass,False,1974,2026-08-22
1974-7310,Beckenham,A,128.0,Grass,False,1974,2026-08-22
1974-802,Richmond-WCT,A,32.0,Carpet,True,1974,2026-08-22
1974-804,Munich WCT,A,32.0,Carpet,True,1974,2026-08-22
1974-813,Lacosta WCT,A,32.0,Hard,False,1974,2026-08-22
1974-816,Baltimore,A,32.0,Carpet,True,1974,2026-08-22
1974-820,Houston,A,32.0,Clay,False,1974,2026-08-22
1974-9205,Hartford,A,6.0,Carpet,True,1974,2026-08-22
1974-9212,Sydney Outdoor,A,48.0,Grass,False,1974,2026-08-22
1974-9213,Acapulco,A,16.0,Carpet,True,1974,2026-08-22
1974-9340,World Invitational Classic,A,4.0,Carpet,True,1974,2026-08-22
1975-1602,San Antonio WCT,A,32.0,Hard,False,1975,2026-08-22
1975-1603,St. Petersburg WCT,A,32.0,Hard,False,1975,2026-08-22
1975-2011,Tehran,A,64.0,Clay,False,1975,2026-08-22
1975-2014,Bermuda,A,32.0,Clay,False,1975,2026-08-22
1975-2016,London,A,64.0,Carpet,True,1975,2026-08-22
1975-2021,Freeport,A,32.0,,False,1975,2026-08-22
1975-2022,Roanoke,A,32.0,,False,1975,2026-08-22
1975-2023,Fairfield,A,32.0,Carpet,True,1975,2026-08-22
1975-2024,Shreveport,A,32.0,,False,1975,2026-08-22
1975-2025,New York,A,32.0,,False,1975,2026-08-22
1975-2026,Madrid,A,64.0,Clay,False,1975,2026-08-22
1975-2027,Istanbul,A,32.0,,False,1975,2026-08-22
1975-2028,Aviles,A,32.0,Clay,False,1975,2026-08-22
1975-2040,Washington,A,16.0,Carpet,True,1975,2026-08-22
1975-206,Cairo,A,32.0,Clay,False,1975,2026-08-22
1975-237,Sao Paulo WCT,A,32.0,Carpet,True,1975,2026-08-22
1975-243,Perth,A,32.0,Hard,False,1975,2026-08-22
1975-254,Johannesburg,A,64.0,Hard,False,1975,2026-08-22
1975-262,London WCT,A,16.0,Carpet,True,1975,2026-08-22
1975-267,Barcelona WCT,A,32.0,Carpet,True,1975,2026-08-22
1975-278,Barcelona,A,64.0,Clay,False,1975,2026-08-22
1975-301,Auckland,A,32.0,Grass,False,1975,2026-08-22
1975-302,Toronto Indoor WCT,A,32.0,Carpet,True,1975,2026-08-22
1975-303,Buenos Aires,A,32.0,Clay,False,1975,2026-08-22
1975-305,Nice,A,64.0,Clay,False,1975,2026-08-22
1975-308,Munich,A,32.0,Clay,False,1975,2026-08-22
1975-309,Madrid,A,64.0,Clay,False,1975,2026-08-22
1975-310,Florence,A,32.0,Clay,False,1975,2026-08-22
1975-312,Bologna WCT,A,32.0,Carpet,True,1975,2026-08-22
1975-314,Gstaad,A,32.0,Clay,False,1975,2026-08-22
1975-316,Bastad,A,32.0,Clay,False,1975,2026-08-22
1975-317,Hilversum,A,32.0,Clay,False,1975,2026-08-22
1975-319,Kitzbuhel,A,32.0,Clay,False,1975,2026-08-22
1975-324,Maui,A,32.0,Hard,False,1975,2026-08-22
1975-328,Basel,A,32.0,Carpet,True,1975,2026-08-22
1975-329,Tokyo,A,64.0,Clay,False,1975,2026-08-22
1975-331,Melbourne Indoor,A,32.0,Clay,True,1975,2026-08-22
1975-336,Hong Kong,A,32.0,Hard,False,1975,2026-08-22
1975-338,Sydney Outdoor,A,64.0,Grass,False,1975,2026-08-22
1975-343,Columbus,A,32.0,Hard,False,1975,2026-08-22
1975-344,Caracas WCT,A,32.0,Hard,False,1975,2026-08-22
1975-347,Bournemouth,A,64.0,Clay,False,1975,2026-08-22
1975-350,Nottingham,A,64.0,Grass,False,1975,2026-08-22
1975-352,Paris Indoor,A,32.0,Hard,True,1975,2026-08-22
1975-355,Salisbury,A,64.0,Carpet,True,1975,2026-08-22
1975-362,Manila,A,32.0,Hard,False,1975,2026-08-22
1975-389,Denver WCT,A,32.0,Carpet,True,1975,2026-08-22
1975-401,Philadelphia WCT,A,128.0,Carpet,True,1975,2026-08-22
1975-402,Memphis,A,32.0,Carpet,True,1975,2026-08-22
1975-407,Rotterdam WCT,A,32.0,Carpet,True,1975,2026-08-22
1975-409,Orlando WCT,A,32.0,Hard,False,1975,2026-08-22
1975-410,Monte Carlo WCT,A,32.0,Clay,False,1975,2026-08-22
1975-411,Chicago,A,32.0,Carpet,True,1975,2026-08-22
1975-412,Atlanta WCT,A,32.0,Carpet,True,1975,2026-08-22
1975-413,Las Vegas,A,32.0,Hard,False,1975,2026-08-22
1975-414,Hamburg,A,64.0,Clay,False,1975,2026-08-22
1975-416,Rome,M,64.0,Clay,False,1975,2026-08-22
1975-417,Boston,A,64.0,Clay,False,1975,2026-08-22
1975-418,Washington,A,64.0,,False,1975,2026-08-22
1975-419,Indianapolis,A,64.0,Clay,False,1975,2026-08-22
1975-421,Toronto,M,64.0,Clay,False,1975,2026-08-22
1975-422,Cincinnati,M,32.0,Clay,False,1975,2026-08-22
1975-423,Los Angeles,A,64.0,Hard,False,1975,2026-08-22
1975-424,San Francisco,A,64.0,Carpet,True,1975,2026-08-22
1975-425,Barcelona,A,64.0,Clay,False,1975,2026-08-22
1975-426,Johannesburg - WCT,A,32.0,Hard,False,1975,2026-08-22
1975-427,Sydney Indoor,A,64.0,Hard,True,1975,2026-08-22
1975-428,Tokyo Indoor,A,32.0,Carpet,True,1975,2026-08-22
1975-429,Stockholm,A,64.0,Hard,False,1975,2026-08-22
1975-436,Charlotte,A,32.0,Clay,False,1975,2026-08-22
1975-520,Roland Garros,G,128.0,Clay,False,1975,2026-08-22
1975-540,Wimbledon,G,128.0,Grass,False,1975,2026-08-22
1975-560,US Open,G,128.0,Clay,False,1975,2026-08-22
1975-580,Australian Open,G,32.0,Grass,False,1974,2026-08-22
1975-605,Masters,M,8.0,Hard,False,1975,2026-08-22
1975-610,Dallas WCT,A,8.0,Carpet,True,1975,2026-08-22
1975-650,Birmingham,A,32.0,Carpet,True,1975,2026-08-22
1975-652,St. Louis,A,32.0,Clay,False,1975,2026-08-22
1975-653,Fort Worth WCT,A,32.0,Hard,False,1975,2026-08-22
1975-656,Jackson,A,16.0,Carpet,True,1975,2026-08-22
1975-657,Hampton,A,32.0,Carpet,True,1975,2026-08-22
1975-659,Valencia,A,64.0,Clay,False,1975,2026-08-22
1975-660,Little Rock,A,32.0,Carpet,True,1975,2026-08-22
1975-663,Louisville,A,64.0,Clay,False,1975,2026-08-22
1975-666,Stockholm - WCT,A,32.0,Carpet,True,1975,2026-08-22
1975-680,Calcutta,A,32.0,Clay,False,1975,2026-08-22
1975-705,North Conway,A,64.0,Clay,False,1975,2026-08-22
1975-707,South Orange,A,32.0,Clay,False,1975,2026-08-22
