SK_PLAYER,SK_PLAYER_OPPONENT,TOTAL_MATCHES,TOTAL_WINS,TOTAL_LOSSES,DATE_INGESTION
1051,5563,1,1,0,2026-08-22
1051,749,2,0,2,2026-08-22
1051,809,1,0,1,2026-08-22
1052,1027,2,2,0,2026-08-22
1052,1054,1,1,0,2026-08-22
1052,1116,1,1,0,2026-08-22
1052,1159,3,1,2,2026-08-22
1052,1185,3,2,1,2026-08-22
1052,1193,4,3,1,2026-08-22
1052,1202,1,0,1,2026-08-22
1052,123,5,1,4,2026-08-22
1052,1313,4,1,3,2026-08-22
1052,1351,1,0,1,2026-08-22
1052,1373,1,0,1,2026-08-22
1052,142,1,1,0,2026-08-22
1052,1443,6,4,2,2026-08-22
1052,1514,1,0,1,2026-08-22
1052,1990,5,2,3,2026-08-22
1052,2003,1,1,0,2026-08-22
1052,2004,1,1,0,2026-08-22
1052,2009,6,3,3,2026-08-22
1052,2016,2,2,0,2026-08-22
1052,2060,7,1,6,2026-08-22
1052,2084,1,1,0,2026-08-22
1052,2111,4,2,2,2026-08-22
1052,2152,1,0,1,2026-08-22
1052,2155,3,1,2,2026-08-22
1052,2159,2,1,1,2026-08-22
1052,2178,1,1,0,2026-08-22
1052,2255,1,1,0,2026-08-22
1052,2310,1,1,0,2026-08-22
1052,2318,1,0,1,2026-08-22
1052,2401,8,5,3,2026-08-22
1052,250,8,7,1,2026-08-22
1052,275,1,1,0,2026-08-22
1052,280,1,1,0,2026-08-22
1052,385,1,1,0,2026-08-22
1052,470,2,0,2,2026-08-22
1052,508,2,2,0,2026-08-22
1052,510,1,0,1,2026-08-22
1052,578,1,0,1,2026-08-22
1052,658,4,2,2,2026-08-22
1052,666,1,0,1,2026-08-22
1052,706,1,1,0,2026-08-22
1052,725,2,0,2,2026-08-22
1052,749,1,1,0,2026-08-22
1052,78,1,1,0,2026-08-22
1052,818,1,0,1,2026-08-22
1052,885,1,1,0,2026-08-22
1052,887,3,1,2,2026-08-22
1052,927,1,0,1,2026-08-22
1052,928,1,1,0,2026-08-22
1053,741,1,0,1,2026-08-22
1054,1116,1,0,1,2026-08-22
1054,126,1,1,0,2026-08-22
1054,1314,1,1,0,2026-08-22
1054,160,1,1,0,2026-08-22
1054,1748,2,0,2,2026-08-22
1054,1761,1,1,0,2026-08-22
1054,1856,2,2,0,2026-08-22
1054,2119,4,0,4,2026-08-22
1054,2401,1,0,1,2026-08-22
1054,2414,3,0,3,2026-08-22
1054,2466,2,0,2,2026-08-22
1054,757,2,1,1,2026-08-22
1054,771,1,0,1,2026-08-22
1055,1284,1,0,1,2026-08-22
1055,1422,1,1,0,2026-08-22
1055,1721,1,0,1,2026-08-22
1055,2428,1,1,0,2026-08-22
1056,2228,1,1,0,2026-08-22
1056,2375,1,0,1,2026-08-22
1057,103,1,1,0,2026-08-22
1057,110,1,0,1,2026-08-22
1057,1124,1,1,0,2026-08-22
1057,1189,1,0,1,2026-08-22
1057,1264,2,2,0,2026-08-22
1057,1489,1,0,1,2026-08-22
1057,1671,2,2,0,2026-08-22
1057,1700,2,2,0,2026-08-22
1057,1940,1,1,0,2026-08-22
1057,2011,2,2,0,2026-08-22
1057,2266,2,0,2,2026-08-22
1057,2305,1,0,1,2026-08-22
1057,361,1,1,0,2026-08-22
1057,442,1,0,1,2026-08-22
1057,60,1,1,0,2026-08-22
1057,623,1,0,1,2026-08-22
1057,95,3,2,1,2026-08-22
1059,102,1,1,0,2026-08-22
1059,1092,1,1,0,2026-08-22
1059,1093,1,1,0,2026-08-22
1059,1105,1,1,0,2026-08-22
1059,1145,2,2,0,2026-08-22
1059,1196,1,1,0,2026-08-22
1059,1207,3,2,1,2026-08-22
1059,1262,3,1,2,2026-08-22
1059,1406,1,1,0,2026-08-22
1059,1491,2,1,1,2026-08-22
1059,1525,1,0,1,2026-08-22
1059,1790,1,0,1,2026-08-22
1059,1933,1,1,0,2026-08-22
1059,2059,2,1,1,2026-08-22
1059,2214,2,0,2,2026-08-22
1059,2215,1,1,0,2026-08-22
1059,2280,1,1,0,2026-08-22
1059,2346,2,0,2,2026-08-22
1059,239,2,1,1,2026-08-22
1059,2412,1,1,0,2026-08-22
1059,366,2,2,0,2026-08-22
1059,452,2,0,2,2026-08-22
1059,480,1,0,1,2026-08-22
1059,535,1,0,1,2026-08-22
1059,605,2,1,1,2026-08-22
1059,762,1,1,0,2026-08-22
1059,788,3,1,2,2026-08-22
1059,843,1,1,0,2026-08-22
1059,87,1,1,0,2026-08-22
106,2479,1,0,1,2026-08-22
1060,2479,1,0,1,2026-08-22
1060,844,1,0,1,2026-08-22
1061,1012,1,1,0,2026-08-22
1061,1157,4,4,0,2026-08-22
1061,1451,2,2,0,2026-08-22
1061,1552,1,0,1,2026-08-22
1061,1759,3,3,0,2026-08-22
1061,185,4,0,4,2026-08-22
1061,2314,4,3,1,2026-08-22
1061,2404,3,2,1,2026-08-22
1061,246,1,1,0,2026-08-22
1061,311,3,2,1,2026-08-22
1061,4113,1,0,1,2026-08-22
1061,721,1,1,0,2026-08-22
1061,732,1,1,0,2026-08-22
1062,1836,1,0,1,2026-08-22
1062,2557,1,0,1,2026-08-22
1062,675,1,1,0,2026-08-22
1063,1024,1,1,0,2026-08-22
1063,1052,5,1,4,2026-08-22
1063,1056,1,0,1,2026-08-22
1063,1099,2,1,1,2026-08-22
1063,110,4,2,2,2026-08-22
1063,1203,1,1,0,2026-08-22
1063,1232,9,3,6,2026-08-22
1063,1517,1,0,1,2026-08-22
1063,1552,2,2,0,2026-08-22
1063,1657,1,1,0,2026-08-22
1063,1684,2,2,0,2026-08-22
1063,1835,1,0,1,2026-08-22
1063,185,1,0,1,2026-08-22
1063,1880,3,2,1,2026-08-22
1063,1990,2,1,1,2026-08-22
1063,2148,2,1,1,2026-08-22
1063,2314,6,2,4,2026-08-22
1063,2401,2,0,2,2026-08-22
1063,2411,3,2,1,2026-08-22
1063,2458,2,2,0,2026-08-22
1063,2535,5,4,1,2026-08-22
1063,645,2,0,2,2026-08-22
1063,75,2,1,1,2026-08-22
1063,757,2,2,0,2026-08-22
1063,887,1,1,0,2026-08-22
1063,927,1,1,0,2026-08-22
1063,928,3,3,0,2026-08-22
1063,935,2,2,0,2026-08-22
1064,145,1,0,1,2026-08-22
1065,570,1,0,1,2026-08-22
1066,117,1,0,1,2026-08-22
1066,1189,1,0,1,2026-08-22
1066,2314,1,0,1,2026-08-22
1066,2404,1,1,0,2026-08-22
1066,268,1,0,1,2026-08-22
1066,361,1,0,1,2026-08-22
1066,488,2,1,1,2026-08-22
1066,645,1,1,0,2026-08-22
1066,721,1,1,0,2026-08-22
1066,84,1,1,0,2026-08-22
1066,891,1,0,1,2026-08-22
1067,1160,3,2,1,2026-08-22
1067,1299,1,0,1,2026-08-22
1067,1345,1,0,1,2026-08-22
1067,1443,1,0,1,2026-08-22
1067,157,1,0,1,2026-08-22
1067,1802,1,0,1,2026-08-22
1067,1913,1,1,0,2026-08-22
1067,2140,1,0,1,2026-08-22
1067,529,1,1,0,2026-08-22
1067,683,1,0,1,2026-08-22
1067,822,1,0,1,2026-08-22
1067,882,1,1,0,2026-08-22
1069,1182,1,0,1,2026-08-22
107,1074,5,3,2,2026-08-22
107,1076,6,3,3,2026-08-22
107,1238,2,0,2,2026-08-22
107,1296,1,1,0,2026-08-22
107,1422,1,1,0,2026-08-22
107,1427,1,1,0,2026-08-22
107,1452,1,1,0,2026-08-22
107,152,1,1,0,2026-08-22
107,1522,2,0,2,2026-08-22
107,1533,1,1,0,2026-08-22
107,1541,4,4,0,2026-08-22
107,155,5,2,3,2026-08-22
107,1581,1,0,1,2026-08-22
107,1594,3,3,0,2026-08-22
107,1613,2,1,1,2026-08-22
107,1619,1,0,1,2026-08-22
107,1707,9,1,8,2026-08-22
107,1977,4,0,4,2026-08-22
107,1993,1,1,0,2026-08-22
107,2070,1,1,0,2026-08-22
107,2346,2,0,2,2026-08-22
107,2403,1,1,0,2026-08-22
107,2441,1,1,0,2026-08-22
107,2493,3,2,1,2026-08-22
107,267,1,1,0,2026-08-22
107,294,2,1,1,2026-08-22
107,306,4,3,1,2026-08-22
107,930,4,3,1,2026-08-22
1070,1008,1,0,1,2026-08-22
1070,1111,1,1,0,2026-08-22
1070,1128,2,1,1,2026-08-22
1070,1410,1,0,1,2026-08-22
1070,1835,1,0,1,2026-08-22
1070,2327,2,0,2,2026-08-22
1070,246,1,1,0,2026-08-22
1070,362,1,0,1,2026-08-22
1071,1044,4,0,4,2026-08-22
1071,1075,7,6,1,2026-08-22
1071,1179,3,2,1,2026-08-22
1071,1236,2,1,1,2026-08-22
1071,1301,1,0,1,2026-08-22
1071,1348,2,1,1,2026-08-22
1071,1806,1,1,0,2026-08-22
1071,1862,4,3,1,2026-08-22
1071,1878,3,3,0,2026-08-22
1071,2091,2,2,0,2026-08-22
1071,2097,1,0,1,2026-08-22
1071,2244,17,3,14,2026-08-22
1071,2289,1,1,0,2026-08-22
1071,2397,8,2,6,2026-08-22
1071,2461,1,1,0,2026-08-22
1071,2463,5,4,1,2026-08-22
1071,2645,1,1,0,2026-08-22
1071,2822,1,1,0,2026-08-22
1071,288,6,3,3,2026-08-22
1071,3002,1,1,0,2026-08-22
1071,3073,1,1,0,2026-08-22
1071,3098,1,1,0,2026-08-22
1071,3218,1,1,0,2026-08-22
1071,3334,1,1,0,2026-08-22
1071,3467,1,1,0,2026-08-22
1071,3634,1,1,0,2026-08-22
1071,369,1,1,0,2026-08-22
1071,376,3,3,0,2026-08-22
1071,384,1,0,1,2026-08-22
1071,3894,1,1,0,2026-08-22
1071,3919,1,1,0,2026-08-22
1071,3933,2,2,0,2026-08-22
1071,399,5,3,2,2026-08-22
1071,413,2,2,0,2026-08-22
1071,4246,1,1,0,2026-08-22
1071,4264,1,1,0,2026-08-22
1071,4332,1,1,0,2026-08-22
1071,4347,1,1,0,2026-08-22
1071,435,1,1,0,2026-08-22
1071,4458,2,1,1,2026-08-22
1071,457,4,2,2,2026-08-22
1071,4774,3,2,1,2026-08-22
1071,4799,1,1,0,2026-08-22
1071,4867,2,1,1,2026-08-22
1071,5063,1,1,0,2026-08-22
1071,5343,1,1,0,2026-08-22
1071,5364,1,1,0,2026-08-22
1071,5727,1,1,0,2026-08-22
1071,5825,5,2,3,2026-08-22
1071,672,1,1,0,2026-08-22
1071,826,1,1,0,2026-08-22
1071,848,2,1,1,2026-08-22
1072,1130,3,2,1,2026-08-22
1072,1184,1,0,1,2026-08-22
1072,1491,2,1,1,2026-08-22
1072,1597,1,1,0,2026-08-22
1072,1645,1,0,1,2026-08-22
1072,166,1,1,0,2026-08-22
1072,172,1,1,0,2026-08-22
1072,1859,1,0,1,2026-08-22
1072,2044,4,2,2,2026-08-22
1072,2227,1,0,1,2026-08-22
1072,2231,1,1,0,2026-08-22
1072,2537,1,0,1,2026-08-22
1072,4184,1,1,0,2026-08-22
1072,46,3,2,1,2026-08-22
1072,526,1,1,0,2026-08-22
1072,869,1,1,0,2026-08-22
1072,937,1,0,1,2026-08-22
1073,1100,1,0,1,2026-08-22
1073,1184,3,0,3,2026-08-22
1073,152,1,0,1,2026-08-22
1073,1902,1,0,1,2026-08-22
1073,1922,4,0,4,2026-08-22
1073,1930,1,0,1,2026-08-22
1073,2029,2,1,1,2026-08-22
1073,2146,1,0,1,2026-08-22
1073,2337,1,1,0,2026-08-22
1073,2389,1,1,0,2026-08-22
1073,2418,1,0,1,2026-08-22
1073,2420,1,0,1,2026-08-22
1073,2855,1,1,0,2026-08-22
1073,329,1,1,0,2026-08-22
1073,4012,1,1,0,2026-08-22
1073,4283,1,1,0,2026-08-22
1073,4287,1,1,0,2026-08-22
1073,4338,2,1,1,2026-08-22
1073,5006,1,0,1,2026-08-22
1073,5261,1,1,0,2026-08-22
1073,5630,2,2,0,2026-08-22
1073,5727,1,0,1,2026-08-22
1073,5838,1,1,0,2026-08-22
1073,5842,1,1,0,2026-08-22
1073,594,3,1,2,2026-08-22
1073,653,2,0,2,2026-08-22
1073,811,2,2,0,2026-08-22
1073,859,3,1,2,2026-08-22
1074,1,9,1,8,2026-08-22
1074,1044,7,0,7,2026-08-22
1074,1080,1,1,0,2026-08-22
1074,1108,1,1,0,2026-08-22
1074,1145,5,3,2,2026-08-22
1074,1176,2,2,0,2026-08-22
1074,1214,1,0,1,2026-08-22
1074,1244,1,0,1,2026-08-22
1074,1368,1,1,0,2026-08-22
1074,140,7,1,6,2026-08-22
1074,1536,2,2,0,2026-08-22
1074,1606,3,1,2,2026-08-22
1074,1707,2,0,2,2026-08-22
1074,1712,1,1,0,2026-08-22
1074,1730,1,0,1,2026-08-22
1074,1776,1,1,0,2026-08-22
1074,1815,1,1,0,2026-08-22
1074,1837,2,2,0,2026-08-22
1074,1888,2,0,2,2026-08-22
1074,1952,1,1,0,2026-08-22
1074,2019,2,1,1,2026-08-22
1074,2107,1,1,0,2026-08-22
1074,2170,1,0,1,2026-08-22
1074,2173,1,0,1,2026-08-22
1074,2189,4,3,1,2026-08-22
1074,2214,3,1,2,2026-08-22
1074,2215,1,1,0,2026-08-22
1074,2216,2,1,1,2026-08-22
1074,2227,1,1,0,2026-08-22
1074,2336,1,0,1,2026-08-22
1074,2381,5,3,2,2026-08-22
1074,2410,1,1,0,2026-08-22
1074,247,1,0,1,2026-08-22
1074,330,1,1,0,2026-08-22
1074,349,3,3,0,2026-08-22
1074,48,1,1,0,2026-08-22
1074,4873,1,1,0,2026-08-22
1074,491,1,1,0,2026-08-22
1074,518,1,1,0,2026-08-22
1074,561,1,0,1,2026-08-22
1074,61,2,0,2,2026-08-22
1074,615,1,1,0,2026-08-22
1074,754,2,2,0,2026-08-22
1074,833,1,0,1,2026-08-22
1074,869,1,1,0,2026-08-22
1075,1285,1,0,1,2026-08-22
1075,1365,1,0,1,2026-08-22
1075,1898,1,0,1,2026-08-22
1075,1930,2,2,0,2026-08-22
1075,1942,2,0,2,2026-08-22
1075,1946,1,1,0,2026-08-22
1075,2051,2,0,2,2026-08-22
1075,2098,2,1,1,2026-08-22
1075,2250,1,1,0,2026-08-22
1075,234,4,1,3,2026-08-22
1075,238,1,1,0,2026-08-22
1075,2449,1,0,1,2026-08-22
1075,267,1,1,0,2026-08-22
1075,284,1,0,1,2026-08-22
1075,3274,1,1,0,2026-08-22
1075,3560,1,1,0,2026-08-22
1075,376,2,0,2,2026-08-22
1075,3924,2,0,2,2026-08-22
1075,399,3,0,3,2026-08-22
1075,4092,1,0,1,2026-08-22
1075,4099,1,1,0,2026-08-22
1075,5353,2,2,0,2026-08-22
1075,5364,1,1,0,2026-08-22
1075,5700,1,1,0,2026-08-22
1075,5867,2,2,0,2026-08-22
1075,594,1,0,1,2026-08-22
1075,597,1,0,1,2026-08-22
1075,629,1,1,0,2026-08-22
1075,653,1,0,1,2026-08-22
1076,1028,2,2,0,2026-08-22
1076,1044,11,1,10,2026-08-22
1076,1055,1,1,0,2026-08-22
1076,1108,7,4,3,2026-08-22
1076,1180,1,1,0,2026-08-22
1076,1184,5,2,3,2026-08-22
1076,1269,1,1,0,2026-08-22
1076,1282,1,0,1,2026-08-22
1076,1419,1,1,0,2026-08-22
1076,1422,1,1,0,2026-08-22
1076,1427,2,2,0,2026-08-22
1076,1510,1,0,1,2026-08-22
1076,1514,6,2,4,2026-08-22
1076,155,3,2,1,2026-08-22
1076,156,3,2,1,2026-08-22
1076,1615,2,1,1,2026-08-22
1076,1743,2,1,1,2026-08-22
1076,1750,3,2,1,2026-08-22
1076,1894,4,1,3,2026-08-22
1076,1956,1,1,0,2026-08-22
1076,2117,2,1,1,2026-08-22
1076,2231,2,2,0,2026-08-22
1076,2235,1,1,0,2026-08-22
1076,2237,1,1,0,2026-08-22
1076,2238,5,4,1,2026-08-22
1076,2280,1,1,0,2026-08-22
1076,2362,4,2,2,2026-08-22
1076,2386,4,2,2,2026-08-22
1076,2412,1,1,0,2026-08-22
1076,2447,1,0,1,2026-08-22
1076,2490,8,4,4,2026-08-22
1076,2507,3,2,1,2026-08-22
1076,2559,1,0,1,2026-08-22
1076,312,1,1,0,2026-08-22
1076,330,1,1,0,2026-08-22
1076,357,3,1,2,2026-08-22
1076,364,1,1,0,2026-08-22
1076,3676,1,1,0,2026-08-22
1076,384,1,0,1,2026-08-22
1076,40,1,0,1,2026-08-22
1076,417,1,1,0,2026-08-22
1076,421,1,1,0,2026-08-22
1076,425,1,1,0,2026-08-22
1076,560,2,0,2,2026-08-22
1076,605,4,4,0,2026-08-22
1076,701,1,1,0,2026-08-22
1076,752,1,0,1,2026-08-22
1076,843,1,1,0,2026-08-22
1076,951,10,2,8,2026-08-22
1077,1094,1,1,0,2026-08-22
1077,1113,1,1,0,2026-08-22
1077,117,4,3,1,2026-08-22
1077,1836,2,0,2,2026-08-22
1077,2079,1,1,0,2026-08-22
1077,2314,2,1,1,2026-08-22
1077,880,1,0,1,2026-08-22
1077,922,1,1,0,2026-08-22
1077,925,3,2,1,2026-08-22
1078,1046,1,1,0,2026-08-22
1078,1052,8,3,5,2026-08-22
1078,1099,1,0,1,2026-08-22
1078,1105,2,1,1,2026-08-22
1078,1151,1,1,0,2026-08-22
1078,1168,1,1,0,2026-08-22
1078,1190,4,0,4,2026-08-22
1078,1338,2,2,0,2026-08-22
1078,1394,3,1,2,2026-08-22
1078,1509,3,3,0,2026-08-22
1078,1553,1,0,1,2026-08-22
1078,1718,1,0,1,2026-08-22
1078,1746,2,1,1,2026-08-22
1078,1825,8,7,1,2026-08-22
1078,1854,1,0,1,2026-08-22
1078,1975,2,1,1,2026-08-22
1078,2014,7,3,4,2026-08-22
1078,2155,3,3,0,2026-08-22
1078,2182,3,1,2,2026-08-22
1078,2228,1,1,0,2026-08-22
1078,2254,2,1,1,2026-08-22
1078,2312,1,1,0,2026-08-22
1078,2339,1,1,0,2026-08-22
1078,2361,1,0,1,2026-08-22
1078,2408,1,1,0,2026-08-22
1078,2414,6,3,3,2026-08-22
1078,2514,1,1,0,2026-08-22
1078,2517,3,2,1,2026-08-22
1078,275,1,1,0,2026-08-22
1078,508,1,1,0,2026-08-22
1078,558,3,3,0,2026-08-22
1078,574,1,0,1,2026-08-22
1078,725,6,5,1,2026-08-22
1078,924,3,1,2,2026-08-22
1078,946,1,0,1,2026-08-22
1079,110,1,0,1,2026-08-22
1079,1116,3,1,2,2026-08-22
1079,1264,1,0,1,2026-08-22
1079,1762,1,1,0,2026-08-22
1079,2047,1,0,1,2026-08-22
1079,219,1,0,1,2026-08-22
1079,2443,1,1,0,2026-08-22
1079,442,1,1,0,2026-08-22
1079,545,2,1,1,2026-08-22
1079,622,1,1,0,2026-08-22
1079,675,1,0,1,2026-08-22
1079,828,2,2,0,2026-08-22
108,545,1,0,1,2026-08-22
1080,425,1,0,1,2026-08-22
1082,95,1,0,1,2026-08-22
1083,123,1,0,1,2026-08-22
1085,418,1,0,1,2026-08-22
1085,570,1,0,1,2026-08-22
1085,584,1,0,1,2026-08-22
1087,341,1,0,1,2026-08-22
1088,1016,1,0,1,2026-08-22
1088,1193,1,0,1,2026-08-22
1088,1684,1,0,1,2026-08-22
1088,1754,1,0,1,2026-08-22
1088,2166,1,1,0,2026-08-22
1088,935,1,1,0,2026-08-22
109,1078,1,0,1,2026-08-22
109,1191,1,1,0,2026-08-22
109,1304,1,0,1,2026-08-22
109,1537,2,0,2,2026-08-22
109,160,1,0,1,2026-08-22
109,1850,1,0,1,2026-08-22
109,1856,2,0,2,2026-08-22
109,1891,1,0,1,2026-08-22
109,2260,1,0,1,2026-08-22
109,2303,2,0,2,2026-08-22
109,2479,1,1,0,2026-08-22
109,2531,2,0,2,2026-08-22
109,778,1,1,0,2026-08-22
109,803,2,0,2,2026-08-22
109,888,1,0,1,2026-08-22
109,918,1,0,1,2026-08-22
1090,658,1,0,1,2026-08-22
1091,1260,1,0,1,2026-08-22
1091,1304,1,0,1,2026-08-22
1091,1592,1,0,1,2026-08-22
1091,1911,1,0,1,2026-08-22
1091,2272,1,1,0,2026-08-22
1091,2411,1,0,1,2026-08-22
1091,758,1,0,1,2026-08-22
1091,834,1,1,0,2026-08-22
1092,1072,1,1,0,2026-08-22
1092,1153,2,2,0,2026-08-22
1092,1209,1,0,1,2026-08-22
1092,1470,1,1,0,2026-08-22
1092,1510,1,1,0,2026-08-22
1092,1522,1,1,0,2026-08-22
1092,1571,1,0,1,2026-08-22
1092,1585,2,2,0,2026-08-22
1092,159,1,1,0,2026-08-22
1092,1686,1,0,1,2026-08-22
1092,1790,2,0,2,2026-08-22
1092,1924,2,2,0,2026-08-22
1092,2189,1,0,1,2026-08-22
1092,2250,1,1,0,2026-08-22
1092,2490,4,1,3,2026-08-22
1092,328,1,1,0,2026-08-22
1092,450,1,0,1,2026-08-22
1092,557,1,1,0,2026-08-22
1092,569,1,1,0,2026-08-22
1092,71,2,0,2,2026-08-22
1092,725,1,0,1,2026-08-22
1092,876,1,1,0,2026-08-22
1092,911,1,1,0,2026-08-22
1093,1108,2,2,0,2026-08-22
1093,1115,1,1,0,2026-08-22
1093,1253,2,1,1,2026-08-22
1093,1351,1,0,1,2026-08-22
1093,1585,2,1,1,2026-08-22
1093,160,1,0,1,2026-08-22
1093,1815,1,0,1,2026-08-22
1093,1841,1,0,1,2026-08-22
1093,1924,1,0,1,2026-08-22
1093,2348,3,1,2,2026-08-22
1093,2361,3,1,2,2026-08-22
1093,2460,1,0,1,2026-08-22
1093,370,1,1,0,2026-08-22
1093,4468,1,1,0,2026-08-22
1093,71,2,1,1,2026-08-22
1093,930,2,0,2,2026-08-22
1094,645,1,1,0,2026-08-22
1094,781,1,0,1,2026-08-22
1095,1877,1,0,1,2026-08-22
1095,2790,1,1,0,2026-08-22
1095,3489,1,1,0,2026-08-22
1095,3762,1,1,0,2026-08-22
1095,5652,1,1,0,2026-08-22
1095,5792,1,1,0,2026-08-22
1096,1194,1,0,1,2026-08-22
1097,1005,4,0,4,2026-08-22
1097,1026,1,1,0,2026-08-22
1097,1145,1,1,0,2026-08-22
1097,1164,3,1,2,2026-08-22
1097,1261,1,0,1,2026-08-22
1097,1284,2,0,2,2026-08-22
1097,1296,2,2,0,2026-08-22
1097,1343,1,0,1,2026-08-22
1097,139,6,0,6,2026-08-22
1097,1439,1,1,0,2026-08-22
1097,1500,1,1,0,2026-08-22
1097,155,1,0,1,2026-08-22
1097,1569,1,0,1,2026-08-22
1097,1585,1,0,1,2026-08-22
1097,1597,1,0,1,2026-08-22
1097,1606,1,1,0,2026-08-22
1097,166,5,2,3,2026-08-22
1097,1964,1,0,1,2026-08-22
1097,1965,1,0,1,2026-08-22
1097,2019,2,0,2,2026-08-22
1097,2214,2,1,1,2026-08-22
1097,2225,2,0,2,2026-08-22
1097,2246,2,2,0,2026-08-22
1097,2386,1,1,0,2026-08-22
1097,2396,2,1,1,2026-08-22
1097,2416,1,0,1,2026-08-22
1097,2449,2,0,2,2026-08-22
1097,2490,3,1,2,2026-08-22
1097,2507,2,0,2,2026-08-22
1097,267,1,1,0,2026-08-22
1097,3455,1,1,0,2026-08-22
1097,364,2,2,0,2026-08-22
1097,408,1,1,0,2026-08-22
1097,4461,1,0,1,2026-08-22
1097,46,1,0,1,2026-08-22
1097,474,1,1,0,2026-08-22
1097,519,1,1,0,2026-08-22
1097,538,1,1,0,2026-08-22
1097,605,2,1,1,2026-08-22
1097,881,1,1,0,2026-08-22
1097,970,2,2,0,2026-08-22
1098,1045,1,0,1,2026-08-22
1098,1334,1,1,0,2026-08-22
1098,1482,1,1,0,2026-08-22
1098,1537,1,0,1,2026-08-22
1098,1598,1,0,1,2026-08-22
1098,1797,2,0,2,2026-08-22
1098,1835,1,0,1,2026-08-22
1098,2228,2,2,0,2026-08-22
1098,2245,1,0,1,2026-08-22
1098,2331,1,0,1,2026-08-22
1098,2474,1,1,0,2026-08-22
1098,488,1,0,1,2026-08-22
1098,49,1,1,0,2026-08-22
1098,508,1,0,1,2026-08-22
1098,602,1,0,1,2026-08-22
1098,642,1,1,0,2026-08-22
1098,707,1,1,0,2026-08-22
1098,736,1,1,0,2026-08-22
1098,751,1,0,1,2026-08-22
1099,1091,1,1,0,2026-08-22
1099,1194,1,0,1,2026-08-22
1099,149,2,1,1,2026-08-22
1099,1552,1,0,1,2026-08-22
1099,1797,1,0,1,2026-08-22
1099,1835,4,1,3,2026-08-22
1099,195,1,1,0,2026-08-22
1099,1963,1,1,0,2026-08-22
1099,2112,1,1,0,2026-08-22
1099,2127,1,1,0,2026-08-22
1099,2205,1,1,0,2026-08-22
1099,2235,1,1,0,2026-08-22
1099,2384,1,1,0,2026-08-22
1099,275,1,0,1,2026-08-22
1099,47,1,1,0,2026-08-22
1099,52,1,1,0,2026-08-22
1099,666,1,0,1,2026-08-22
1099,918,1,0,1,2026-08-22
11,1070,1,0,1,2026-08-22
11,1465,1,1,0,2026-08-22
11,1786,1,1,0,2026-08-22
11,185,1,0,1,2026-08-22
11,2118,1,1,0,2026-08-22
11,367,2,0,2,2026-08-22
11,486,1,0,1,2026-08-22
11,525,3,2,1,2026-08-22
11,578,2,0,2,2026-08-22
11,735,1,1,0,2026-08-22
11,781,2,0,2,2026-08-22
11,893,1,1,0,2026-08-22
110,1011,2,2,0,2026-08-22
110,1052,1,0,1,2026-08-22
110,1063,4,2,2,2026-08-22
110,1077,2,2,0,2026-08-22
110,1198,1,1,0,2026-08-22
110,1206,1,1,0,2026-08-22
110,1344,8,5,3,2026-08-22
110,1410,3,3,0,2026-08-22
110,1451,5,5,0,2026-08-22
110,1478,1,1,0,2026-08-22
110,1561,1,0,1,2026-08-22
110,1598,1,0,1,2026-08-22
110,1652,8,5,3,2026-08-22
110,1660,1,1,0,2026-08-22
110,1748,3,3,0,2026-08-22
110,1754,3,1,2,2026-08-22
110,1761,1,1,0,2026-08-22
110,185,10,7,3,2026-08-22
110,1941,2,2,0,2026-08-22
110,2060,4,4,0,2026-08-22
110,2241,1,1,0,2026-08-22
110,2266,14,5,9,2026-08-22
110,2314,12,5,7,2026-08-22
110,2340,1,1,0,2026-08-22
110,2404,1,1,0,2026-08-22
110,2414,2,0,2,2026-08-22
110,251,1,1,0,2026-08-22
110,2533,1,1,0,2026-08-22
110,479,4,2,2,2026-08-22
110,530,1,1,0,2026-08-22
110,673,1,1,0,2026-08-22
110,682,2,1,1,2026-08-22
110,75,1,1,0,2026-08-22
110,789,1,0,1,2026-08-22
110,828,2,2,0,2026-08-22
110,887,2,1,1,2026-08-22
110,95,4,1,3,2026-08-22
1100,1075,2,2,0,2026-08-22
1100,1164,1,0,1,2026-08-22
1100,1179,1,0,1,2026-08-22
1100,1241,7,2,5,2026-08-22
1100,1565,12,6,6,2026-08-22
1100,165,3,3,0,2026-08-22
1100,179,4,4,0,2026-08-22
1100,1823,4,2,2,2026-08-22
1100,1955,1,1,0,2026-08-22
1100,1965,1,1,0,2026-08-22
1100,2142,5,0,5,2026-08-22
1100,216,11,5,6,2026-08-22
1100,2176,6,1,5,2026-08-22
1100,2223,2,1,1,2026-08-22
1100,2246,1,0,1,2026-08-22
1100,2407,4,0,4,2026-08-22
1100,2418,2,1,1,2026-08-22
1100,2485,4,1,3,2026-08-22
1100,2507,7,4,3,2026-08-22
1100,2525,1,0,1,2026-08-22
1100,2693,7,4,3,2026-08-22
1100,2759,1,1,0,2026-08-22
1100,2792,2,2,0,2026-08-22
1100,284,2,2,0,2026-08-22
1100,287,2,2,0,2026-08-22
1100,2876,1,1,0,2026-08-22
1100,2913,1,1,0,2026-08-22
1100,3091,1,1,0,2026-08-22
1100,3256,1,1,0,2026-08-22
1100,3334,1,1,0,2026-08-22
1100,3467,1,1,0,2026-08-22
1100,3802,1,0,1,2026-08-22
1100,3827,1,1,0,2026-08-22
1100,4047,2,2,0,2026-08-22
